-3.91052032 -0.94025981 4.42517233
-3.99189162 -0.97299069 4.47148371
-4.77774286 -0.89713490 4.91873980
-4.21436262 -0.95306814 4.59809971
-4.74030209 -0.94376284 4.89743090
-3.31992340 -0.96574616 4.08904266
-2.16585374 -0.96621913 3.43221998
-4.14557362 -1.00147009 4.55894947
-3.49519038 -0.91447115 4.18879318
-2.01743007 -0.99187571 3.34774685
-2.38204432 -1.00285470 3.55526209
-1.44592428 -0.97071254 3.02248240
-5.02492619 -0.96313125 5.05942059
-0.36313599 -1.00157404 2.40622878
-4.30945158 -0.97363031 4.65221834
-1.56955576 -0.99249399 3.09284568
-2.48723650 -0.98345125 3.61513066
-1.89092779 -0.94939923 3.27574992
-4.69331551 -0.99811256 4.87068939
-4.66892672 -0.88443512 4.85680866
-3.02402472 -0.99161533 3.92063594
-3.83737826 -0.91672802 4.38354445
-2.11253858 -0.88299727 3.40187669
-0.22952811 -0.94162893 2.33018780
-0.52932709 -0.89888573 2.50081420
-1.56074142 -0.90132999 3.08782911
0.01114296 -0.96983767 2.19321322
0.72732031 -0.86760521 1.78561115
-1.08563519 -0.94755769 2.81742907
0.35002595 -0.98159975 2.00034285
-0.60769302 -0.96325362 2.54541516
-1.99493814 -0.89021564 3.33494592
-1.54829526 -0.87252390 3.08074546
-0.34855896 -0.87295377 2.39793253
0.30393058 -0.93908900 2.02657747
0.58541659 -0.95430407 1.86637366
-0.27016081 -0.90021971 2.35331333
-1.09411013 -0.90403807 2.82225251
0.67838764 -0.96083874 1.81346047
-1.51577270 -0.89279634 3.06223559
-5.02420568 -0.95136935 5.35817051
-2.47202373 -0.99743873 3.90563250
-0.12487598 -0.99569517 2.56978655
-2.61519694 -0.99757326 3.98711729
-4.59651136 -0.93063676 5.11475420
-2.96261287 -0.91457784 4.18484402
-2.80606794 -0.97776920 4.09574890
-2.46065688 -0.92567146 3.89916301
-3.05618310 -0.97779411 4.23809814
-4.80291843 -0.87746167 5.23222780
0.66322047 -1.00339842 2.12125254
-4.11309242 -0.93100029 4.83962345
-3.53436422 -0.95421529 4.51024818
-2.72893047 -0.99432701 4.05184698
-1.99465442 -1.00353587 3.63394427
-4.50483799 -0.98710853 5.06257963
0.30915600 -0.99774784 2.32276344
-3.14582396 -0.91865885 4.28911638
-3.86611080 -0.97433949 4.69905710
0.09493954 -0.94266999 2.44468164
-3.59647059 -0.86818212 4.54559517
-3.32434702 -0.88016289 4.39071989
0.21040978 -0.97827053 2.37896347
-0.20659494 -0.89873403 2.61629581
-2.92821789 -0.88578558 4.16526890
0.97004104 -0.91675478 1.94663000
-3.15931773 -0.95839477 4.29679585
-0.27890497 -0.91330528 2.65744996
-3.09323049 -0.90946096 4.25918341
0.99385971 -0.94838440 1.93307400
0.33366162 -0.88572907 2.30881643
0.58418155 -0.90606332 2.16623640
0.40867323 -0.97812343 2.26612449
-0.94091713 -0.89317644 3.03422475
-0.17056018 -0.90908173 2.59578705
-2.11851311 -0.89512569 3.70443678
-0.06708885 -0.95952302 2.53689790
0.96076161 -0.92272472 1.95191133
-0.86560094 -0.93877918 2.99135971
0.08421050 -0.90307409 2.45078802
-2.04849982 -0.87087727 3.66458964
-2.46402478 -0.92847186 3.60191989
-2.19378328 -0.86781591 3.74727583
0.77369735 -0.88608241 2.05837631
