-2.90036440 -1.59075785 0.65498966
-2.86471915 -1.59090424 0.65498966
-2.98348594 -1.59070611 0.58180189
-2.94639540 -1.59013009 0.58180189
-3.00362635 -1.59000003 0.58705372
-2.98056817 -1.59000003 0.60991281
-2.94164371 -1.59000003 0.62096053
-2.95049953 -1.59000003 0.62591159
-2.94475174 -1.59000003 0.62645370
-2.97557259 -1.59000003 0.60716945
-2.94753742 -1.59000003 0.61070025
-2.94006586 -1.59000003 0.60061240
-2.93639398 -1.59000003 0.62452805
-2.93204069 -1.59000003 0.64168972
-2.90038919 -1.59000003 0.64737761
-2.92455983 -1.59000003 0.58649075
-2.93533468 -1.59000003 0.59273160
-2.95104480 -1.59000003 0.58238924
-2.90812302 -1.59000003 0.59436870
-2.86415458 -1.59000003 0.64323109
-2.83234358 -1.59000003 0.64772534
-2.86693549 -1.59000003 0.65328866
-2.86699486 -1.59000003 0.61930537
-2.86789584 -1.59000003 0.60383278
-2.82797599 -1.59000003 0.63710797
-2.84196949 -1.59000003 0.64125383
-2.83109546 -1.59000003 0.62684488
-2.84428692 -1.59000003 0.61539930
-2.85347486 -1.59000003 0.62767756
-2.86177731 -1.59000003 0.59814358
-2.84702826 -1.59000003 0.59744471
-2.80362487 -1.59000003 0.65282685
-2.87165046 -1.59000003 0.61397064
-2.87719703 -1.59000003 0.60521489
-2.88749886 -1.59000003 0.59489149
-2.87504697 -1.59000003 0.58961028
-2.92283344 -1.59000003 0.61605650
-2.89943004 -1.59000003 0.63577247
-2.91581249 -1.59000003 0.63460630
-2.92789412 -1.59000003 0.64910942
-2.87938571 -1.59200001 0.64952368
-2.85189652 -1.59200001 0.65263385
-2.82375503 -1.59200001 0.65371293
-2.89591336 -1.59200001 0.63967282
-2.81148529 -1.59200001 0.63743293
-2.81637526 -1.59200001 0.62685055
-2.84945607 -1.59200001 0.62869906
-2.84890580 -1.59200001 0.60781521
-2.82098055 -1.59200001 0.63716000
-2.86038136 -1.59200001 0.63706756
-2.84374285 -1.59200001 0.62430090
-2.86375356 -1.59200001 0.63189781
-2.86712646 -1.59200001 0.59295905
-2.87122893 -1.59200001 0.58723634
-2.93301606 -1.59200001 0.63892943
-2.93629527 -1.59200001 0.63477498
-2.93902946 -1.59200001 0.63150001
-2.90824795 -1.59200001 0.59441221
-2.95477009 -1.59200001 0.63047749
-2.98086905 -1.59200001 0.59611708
-2.95648098 -1.59200001 0.62914598
-2.95459867 -1.59200001 0.61677867
-2.95209789 -1.59200001 0.64131635
-2.94684124 -1.59200001 0.58729666
-2.96476746 -1.59200001 0.58797419
-2.96802855 -1.59200001 0.58257192
-2.99514008 -1.59200001 0.59676123
-2.99702430 -1.59200001 0.59693599
-2.90641665 -1.59200001 0.63254356
-2.91470098 -1.59200001 0.63120538
-2.91603279 -1.59200001 0.62090713
-2.93319535 -1.59200001 0.62303704
-2.87964010 -1.59200001 0.62391365
-2.88743711 -1.59200001 0.61646187
-2.87833762 -1.59200001 0.60839617
-2.87708044 -1.59200001 0.58679664
-3.10846710 -1.59157372 0.48917618
-3.18791962 -1.59146285 0.48917618
-2.85583448 -1.59174204 0.53140837
-2.86738062 -1.59012163 0.52731097
-3.18080759 -1.59195077 0.47000000
-3.28399682 -1.59156656 0.47000000
-3.22476935 -1.59107482 0.53487515
-3.23163104 -1.59035015 0.52838898
-3.22031188 -1.59000003 0.53803915
-3.26987672 -1.59000003 0.48118377
-3.21587706 -1.59000003 0.50246286
-3.21818948 -1.59000003 0.49430403
-3.21957803 -1.59000003 0.53781581
